score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
7.0,Good,"Design, location","Not enough room in rooms, small bed and no way to access both sides of the bed",Spain,Deluxe Double Room,5 nights ·,Couple,January 2020,7 January 2020,,
8.0,"Good well relaxed accommodation, in the centre of everything you need.","Liked room, liked all facilities, staff were reasonably helpful and really loved the location.",The only slight thing that was a let down that tea and coffee were not always available and you didn't have any sugar and when I wanted a brew I would have to go down stairs and make it just wish there was tea and coffee available in the hotel room but apart from that everything else was spot on.,United Kingdom,Deluxe Double Room,2 nights ·,Family,January 2020,2 January 2020,1,
9.6,"Every thinks are excellent , All the information agents are smiling, especially Lara and cooperating",Location is perfectly and comfortable room,"None,every think is excellent",Saudi Arabia,Deluxe Double Room,2 nights ·,Solo traveller,December 2019,31 December 2019,,
9.0,enjoyable but not enough value for money,great design and stylish throughout the reception and library area. sustainable credentials and community spirit,room was small and really only designed for single occupancy,Australia,Deluxe Twin Room,1 night ·,Couple,October 2022,26 October 2022,,
7.0,"Clean, good location, expensive for what it is.",location is good,"They advertised the room as having a king bed, it was a double if you are lucky. When I asked for a room with the biggest bed, answer ‘that is the biggest we have” I stayed there BECAUSE the had king sized beds. They DO NOT.",Italy,King Room,1 night ·,Solo traveller,October 2022,11 October 2022,,
8.0,it was clean and I love the comfy bed,it’s clean and staff are helpful.,"i was on floor one, the guests upstairs were quite noisy - I can hear the footsteps all night.",United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,October 2022,11 October 2022,,
8.0,Very good,,breakfast wasvery slow,Italy,Deluxe Double Room,3 nights ·,Group,October 2022,9 October 2022,,
7.0,Good,,the first room was very small and not perfectly clean.,Canada,Deluxe Double Room,2 nights ·,Group,September 2022,9 October 2022,,
8.0,Very good,"Very clean, with friendly staff, nice location close to Hyde Park.","Our first room(009) was quite noisy, a washing machine or something similar disturbed our sleep, but when we told staff in the morning they were very sympathetic and offered to swap our room for the second night which was much quieter.",United Kingdom,Deluxe Double Room,2 nights ·,Couple,October 2022,7 October 2022,,
7.0,Good,Really funky boutique hotel. Nice rooms and friendly staff.,"My room was right next to a chiller unit or something, which kicked in early in the morning, which was pretty unpleasant.",United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,October 2022,6 October 2022,,
9.0,good value for your money.,street we were on was very quiet but within a block of lots of stores and 2 blocks from Paddington Station.,,Canada,King Room,3 nights ·,Group,October 2022,5 October 2022,,
9.0,excellent!,"Everything, it was very nice, clean, the restaurant had a great breakfast, healthy and fresh options.  The rooms were clean and had everything necessary.  I very much enjoyed the library space, and the sauna, that is free as long as you book it in advance - which I suggest you do as it has high demand. There is water fountains available in each floor.","The room is small and therefore so is the single bed in my case.  It was ok, and there was tetris room for everything.  However a little more space would have been great.",Argentina,Deluxe Single Room,3 nights ·,Solo traveller,September 2022,29 September 2022,,
8.0,Nice alternative style of accommodation.,Nice decor and eco friendly. Close to station.,Room very small difficult for 2 people to move around and bed up against the wall so difficult to get up during the night.,Australia,Deluxe Double Room,1 night ·,Couple,September 2022,26 September 2022,,
8.0,A fabulous hotel!,"Very modern feel to the hotel. The bed was extremely comfortable, the best nights sleep I’ve had in any hotel! The decor is beautiful and the property is so clean and well looked after.","No tea and coffee in room, having to go downstairs to the reception area to get tea or coffee was a bit of an inconvenience, particularly in the morning.",Isle of Man,King Room,2 nights ·,Couple,September 2022,21 September 2022,,
8.0,Very good,"clean, modern",the room is too small!!! you can’t even lay a luggage down!!,Malaysia,Deluxe Double Room,1 night ·,Group,September 2022,16 September 2022,,
8.0,"This is a nice hotel east walking distance too Paddington, if you make sure you get a larger room.","The second room was quite fine , tea in room might have been nice but it was available in the lobby. Staff were pleasant.","The first room was too small for anyone with luggage, even a single traveller with small carry on luggage I found it small. The duvet cover had a nasty wet stain on it and an 12 inch hair which unfortunately could not have been mine.",Canada,Deluxe Double Room,2 nights ·,Solo traveller,September 2022,14 September 2022,,
7.0,Good,The hotel is clean. The staff are friendly and helpful with their capabilities,"It was my first experience in the hotel and I was surprised by the exaggeration in the small size of the rooms, and two people cannot move in the room with two bags. Most of the rooms are underground",Saudi Arabia,King Room,5 nights ·,Family,July 2022,7 September 2022,,
8.0,gorgeous property with lovely staff,aesthetically pleasing property. loved the library and the decor.,n/a,United Kingdom,Deluxe Double Room,2 nights ·,Family,September 2022,5 September 2022,,
8.0,"We were happy with the hotel, had a great sleep as it was quiet and A/C worked well.",Loved the decor and the toiletries (none of those horrible little plastic bottles). Quiet location but very central. Loved walking up to Connaught Village and the canals.,"Room was compact but we knew that, would upgrade to a bigger bed if staying again. No hooks in the bathroom to hang towels at all, ended up hanging them off the TV!",Ireland,Deluxe Double Room,2 nights ·,Couple,September 2022,4 September 2022,1,
8.0,good value and great location,neat hotel rooms that optimise space. we had  one of the larger roomsgood value,,United Kingdom,King Room,1 night ·,Couple,August 2022,4 September 2022,,
7.0,Good,The rooms were good and very comfortable. The reception staff were very nice and helpful.,The breakfast was a rip off. 50£ for 2 people is too expensive. I paid 16£ in a 5 star hotel and here was 25£ and it was very expensive and the breakfast wasnt good either.,United Kingdom,Deluxe Double Room,1 night ·,Couple,August 2022,30 August 2022,,
8.0,Great location and hotel but difficult parking.,"It is a lovely hotel, nice decor and good space. Great location for visiting London.",Parking is very difficult.,United Kingdom,Deluxe Double Room,1 night ·,Couple,August 2022,28 August 2022,,
7.0,very comfortable &amp; well considered . perfect for a few nights - with great location,Super clean &amp; well considered rooms. Plenty of storage. Simple Scandinavian style without feeling cold or stark.  lots of natural light was a bonus and the black out blinds were a dream. really appreciated the wellness touches - filtered sparkling/ still water taps on each floor / the infra red sauna was an unexpected treat  staff were particularly lovely and helpful. going out of their way to provide fruit / coffee when the bowls / pots were empty. felt very at home,Sometimes it felt as though the reception area was a little overcrowded with staff just milling about in quite a small space.,Spain,Deluxe Double Room,2 nights ·,Solo traveller,July 2022,25 August 2022,,
