score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
9.0,Superb,"Very good location, close to two tube stations and bus stops into the West End and central  London.Very comfortable room and helpful,  friendly staff. Good breakfasts.",,United Kingdom,Deluxe Double Room,3 nights ·,Couple,August 2021,24 August 2021,,
8.0,Very good,,The only thing that let the rating down is the communication between staff. We did not bring the card we paid on so needed to pay again on another card. We did so but we were told the refund would be sorted Friday at about 1pm when the manager came in. On checking out we still did not have thd refund and was told it would be processed in the next 4 days. So currently we have paid twice at the moment,United Kingdom,Compact Double Room,2 nights ·,Couple,August 2021,22 August 2021,,
9.0,A beautiful bargain,"The room was way bigger than I expected and have paid more money for hotels in London and the rooms haven't had anywhere to put my bag. Very clean, bathroom was really nice! Quiet, comfy and cosy!",n/a,United Kingdom,Deluxe Double Room,2 nights ·,Solo traveller,August 2021,22 August 2021,,
8.0,Lovely stay,"We had a nice room, toiletries provided and staff were very accommodating and welcoming.","The bed wasn’t the comfiest, the pillows were rock solid.",United Kingdom,Deluxe Double Room,2 nights ·,Group,August 2021,22 August 2021,,
8.0,Very good,I requested a quiet room but was disturbed all day by building work behind the hotel. Very disappointing that the staff ignored my request,Noisy,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,August 2021,22 August 2021,,
8.0,Great stay! Would recommend and come back!,Room was very clean and decorated lovely. Staff were amazing and so helpful and friendly!,Room was a bit small.,United Kingdom,Compact Double Room,2 nights ·,Family,August 2021,19 August 2021,,
8.0,Extremely good value for money - would recommend,"Very friendly staff, great location, good size rooms.","The room was clean when we arrived. However we stayed for 2 nights and the room was not cleaned for the second night. The staff we informed, apologised and camw straight to our room to resolve this.",United Kingdom,Deluxe Double Room,2 nights ·,Couple,August 2021,19 August 2021,,
8.0,Very good,It’s location was brilliant for venturing into London. Breakfast was delicious and staff very friendly.,The pillows were very hard and I would have preferred choice between ordinary and Indian afternoon tea. Having said that the food was delicious and plentiful.,United Kingdom,Deluxe Twin Room,1 night ·,Family,August 2021,18 August 2021,,
9.0,Superb,Room was very clean and modern. Bathroom was also very clean and water was nice and hot.Light controls were a little funny but that didn't bother us .,We were given a basement room. Would have preferred a higher up floor.,United Kingdom,Deluxe Double Room,1 night ·,Couple,August 2021,15 August 2021,,
8.0,The restaurant was poorly,Everything part from the restaurant,"I paid 15pounds for the breakfast, was no milk selection only whole milk. Had to ask for a cup to drink my tea and coffee, they didn’t gave a tea spoon, felt uncomfortable asking for one because they were very busy.",United Kingdom,Deluxe Double Room,1 night ·,Couple,August 2021,15 August 2021,,
8.0,Very good,,"Nice hotel, lovely staff but the thing that ruined it was the bar prices- management need to do something about it.",United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,July 2021,15 August 2021,,
9.0,Cheeky Trip to London,Staff are very friendly and professional. Rooms were clean and good value for money.,,United Kingdom,Deluxe Twin Room,1 night ·,Group,August 2021,15 August 2021,,
9.0,Superb,The location was very good. The staff amazing. Very good stay.,"Was hoping for a swimming pool. A few stained items in the room, like curtains, bed throw. Other than that a very good stay.",United Kingdom,Deluxe Double Room,2 nights ·,Family,August 2021,15 August 2021,,
9.0,Superb,Room fantastic with a exalt bath room,Not enough tea/coffee and milk in the room.,United Kingdom,Deluxe Twin Room,2 nights ·,Family,August 2021,15 August 2021,,
7.0,Super location and staff.,Breakfast a little haphazard and disorganised but amazing staff who were so polite under the circumstances.,Rooms very small.,United Kingdom,Compact Double Room,3 nights ·,Couple,August 2021,14 August 2021,,
9.0,Perfect,Everything was superb.,Nothing,United Kingdom,Compact Double Room,1 night ·,Solo traveller,August 2021,14 August 2021,,
8.0,A View to a Thrill,The central location and good value for money especially the Club Rooms. Also the original room I was allocated did not suit my requirements however after speaking to the concierge / manager I was quickly given a new room. So exceptional service on my last stay :),Nothing negative worth mentioning from the couple of visits when I stayed there.,United Kingdom,Club Double Room,2 nights ·,Solo traveller,August 2021,13 August 2021,,
8.0,London family stay,Breakfast nice.Staff lovely and hotel clean and good location.,The double room advertised as deluxe is tiny so I would definitely go for the bigger room next time. (Kids had twin Comfort and had more space than us) Bar prices very steep (£2.50 for a mixer plus service charge added which should really be optional),United Kingdom,Deluxe Twin Room,2 nights ·,Family,August 2021,13 August 2021,,
7.0,Good,Staff were great... It's was good for location and price...,V small bed. I guess I got what I paid for but at 6ft 5 the single bed between 2 walls was crippling... Breakfast was OK unspectacular and herb spice even salt free and that destroyed the scrambled egg... Bar was closed at 945 when I got in which was disappointing.,United Kingdom,Deluxe Single Room,2 nights ·,Solo traveller,August 2021,13 August 2021,,
8.0,"Fantastic location, close to metro links and eateries","Attention to detail, lovely staff.",,Kenya,Compact Double Room,2 nights ·,Couple,August 2021,12 August 2021,,
9.0,"Brilliant location, excellent quality of bed, room and facilities","It was an excellent location as we were visiting Kensington Palace, a new restaurant in Bond St and Hyde Park.","They did phone us a few hours before we arrived, as we had two rooms, they were offering an upgrade on one of the rooms to a different hotel in Piccadilly, it sounded like they didn't have room for us or over-booked and was a bit disconcerting, but it was fine when we turned up.",United Kingdom,Deluxe Twin Room,1 night ·,Group,August 2021,12 August 2021,,
7.0,"Great for West End, inexpensive touch of luxury",Location was excellent for West End of London. Accessible to Paddington and Lancaster Gate underground stations. Walking distance from Hyde Park etcMassage was very good although spa facilities were incredibly tiny.,The rooms weren't as soundproof as expected. Had to call the reception at 4am in the morning due to being disturbed by guests in the room above us.,United Kingdom,Club Twin Room,2 nights ·,Group,June 2021,11 August 2021,,
7.0,Good,Great location.,Very small room,United Kingdom,Deluxe Twin Room,1 night ·,Family,July 2021,11 August 2021,,
8.0,perfect,"very good service - always patient, clean room and a price that will attract",nothing,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,August 2021,10 August 2021,,
7.0,Good,Very friendly staff.  Good clean bathroom,Very small room,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,August 2021,9 August 2021,,
7.0,Good,"Very clean facilities, good decor to room, easily accessible from Paddington Station, friendly staff, very nice full English breakfast included.","Room was a little on the small side for the price paid. The walls were also very thin so we could hear conversations, TV etc from next door which was a particular problem at night.No hairdryer in room, or spoons for tea/coffee making facilities.",United Kingdom,Deluxe Double Room,2 nights ·,Couple,August 2021,8 August 2021,,
7.0,Good,"The location, the staff, the price was ok, I wouldn't have wanted to pay more.","The lights weren't working properly in the room. The staff were very quick to come and try to fix, but they kept leaving, saying they had fixed them, but they kept going again. Eventually we sorted it out ourselves.No tea spoons for the tea and coffee,.All small things, but they began to add up.",United Kingdom,Club Double Room,1 night ·,Couple,August 2021,7 August 2021,,
