score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
7.0,Very nice but could be better with clearer communication,Very nice room facilities.,"Emailed ahead that a vegan breakfast would be required, stated again at check in and again the evening before but on the day it was an issue and I was made to feel uncomfortable even though it was mentioned many times before and told it wouldn't be a problem. Also the bed side bulb went so one of the staff came to take the bulb away and said he would he back with a new one, he never came back which meant I had to turn lights off via main switch and hobble in the dark to find my way to the bed.",United Kingdom,Premier Twin Room,1 night ·,Family,November 2019,25 November 2019,,
8.8,Fabulous,"Fabulous location in London’s theatre land, offering a comfortable room with good facilities and friendly staff. And you get a glass of prosecco on arrival.",,United Kingdom,Premier Twin Room,1 night ·,Family,November 2019,22 November 2019,,
8.8,Fabulous,"Great location, good service","Old interior, a bit dark",Thailand,Premier Double Room,5 nights ·,Couple,November 2019,21 November 2019,1,
9.0,Cosy and functional.,,No room service except breakfast. Second cup of breakfast coffee charged separately... The brakfast service also otherwise not up to the claimed stars.,Finland,Premier Twin Room,1 night ·,Family,November 2019,16 November 2019,,
9.2,Superb,Perfect locationFriendly staff,The room was a bit small,Israel,Premier Twin Room,4 nights ·,Family,November 2019,16 November 2019,,
8.8,Fabulous,,No lounge at bar and breakfast noisy and very cramped area,United Kingdom,Premier Double Room,2 nights ·,Family,November 2019,14 November 2019,,
8.8,2nd time for us,"It was the 2nd time we take this hotel, still good, very nice staff, clean, perfect location. Keep the level guys !","Maybe, the bed was smaller than in our memories, nothing negative.",France,Premier Double Room,3 nights ·,Couple,November 2019,13 November 2019,1,
8.0,"Comfortable, clean,modern and location can't be beaten.","Location is superb right on Shaftsbury Avenue in middle of"" theatre land ""and close to all West End attractions Covent Garden, Soho and Oxford Street shops. 2 minutes from Piccadilly Circus underground Station with direct link to Kings Cross Station.Staff are extremely helpful and friendly.",Pillows were very firm and gave us both neck ache.,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2019,13 November 2019,,
9.2,Superb,The front desk staff were very helpful and friendly all the time. Always willing to help. When the room wasn't as we ordered they immediately fixed the situation.,The waitress' at breakfast were very unfriendly. I had to ask for coffee twice and sugar twice. They never explained how breakfast worked. I also saw them rude to other customers. When the breakfast bar ran out of croissants I asked if more were coking and they shrugged and said maybe when they are ready. No attempt to tell the kitchen they were out.  They need to be taught customer service like the people at the front desk.,United States,Premier Twin Room,3 nights ·,Group,November 2019,13 November 2019,,
9.2,Good central hotel,Excellent professional and  friendly staff and good breakfast. comfortable hotel. Very good central location.,Spa facilities below par.,United Kingdom,Premier Double Room,3 nights ·,Couple,November 2019,13 November 2019,1,
9.2,Superb,The staff were very helpful and location was excellent,It took a couple of changes to get a comfortable room.,Ireland,Premier Double Room,3 nights ·,Couple,November 2019,12 November 2019,,
9.2,Excellent location and friendly staff,Location could not have been any better for staying in the west end. Room was very pleasant and staff were excellent.,Breakfast was quite poor. It is served from an adjoining separate restaurant next door. It was very cramped and not well set up to serve its purpose as the hotel dining room. It is more of a cafe than a hotel dining room.,United Kingdom,Premier Double Room,2 nights ·,Group,November 2019,10 November 2019,,
8.8,Great stay would use again  location good for theatre trips .,Location was fantastic central for everything .,Breakfast set up very small and not comfortable seating .,United Kingdom,Premier Twin Room,2 nights ·,Group,November 2019,10 November 2019,,
9.2,Superb,The location was great room was great it was called a four poster suite but was just 1 room with a four poster bed and a chair not a suite,Breakfast was in a cramped room with not enough tables to cater for the hotel we had to wait in reception for a table not a good experience,United Kingdom,Premier Double Room,1 night ·,Couple,November 2019,9 November 2019,1,
9.2,"Great location, lovely room and superb staff.",Wonderful room after an unexpected upgrade at check-in. Location is superb and all of the staff are super friendly and polite.,"The lift leaves a lot to be desired and the the corridors and general layout of the hotel feels cramped and dated, that does not detract from the rooms which are great. Don't go out of your way to include breakfast, only your first coffee is free and you have limited choice of breakfast unless you pay a supplement.",United Kingdom,Premier Double Room,1 night ·,Couple,October 2019,7 November 2019,,
9.2,Great hotel,Location,Poor WiFi,France,Premier Double Room,1 night ·,Couple,November 2019,6 November 2019,,
7.5,Good,Location and comfortable bed,"Breakfast was a nightmare, hotel corridors littered with dirty laundry and left an item in the room but never located",United Kingdom,Premier Twin Room,1 night ·,Group,November 2019,3 November 2019,,
8.8,Fabulous,Very close to all areas we wanted to see,Breakfast area very small  lift very slow very nice room little bit tatty,United Kingdom,Premier Double Room,2 nights ·,Couple,November 2019,3 November 2019,,
9.2,Superb,"Brill location, staff great and lovely breakfast!",,United Kingdom,Premier Double Room,2 nights ·,Family,October 2019,31 October 2019,,
8.8,wonderful,We stayed at the Piccadilly West End for  7 nights.            The location is excellent. Very central.The breakfast is very nice. Just what you need to start the day. A big Thank you for Breakfast chef that made sure to prepare especially for me a plate of fresh vegetables every morning.The rooms just in the right size. There is a hair dryer espresso machine and  under floor heating.The service is excellent starting from the front desk team with  Claudia who is the reception manager .Clauduia made everything to make our stay exceptional.Slava  the Concierge who took  care of everything we needed around the clock.And Big Thank you to the GM Gurdeep who is running this property so the guest will be happy!We shall definitely return to this hotel.yael london,,Israel,Premier Double Room,7 nights ·,Couple,October 2019,31 October 2019,,
8.0,Very good,,Breakfast was not good,Jersey,Premier Twin Room,2 nights ·,Couple,October 2019,31 October 2019,,
8.0,very welcoming and a perfect place to stay for a visit to the theatre.,good location. staff really friendly and helpful. clean and comfortable,,United Kingdom,Premier Double Room,1 night ·,Couple,September 2022,25 September 2022,1,
8.0,Very good,,Air con not working,United Kingdom,Club Double Room,1 night ·,Couple,August 2022,24 September 2022,,
9.0,"Welcoming staff, well presented rooms and an excellent breakfast offering","The Piccadilly is in a good location for theatre land, if on a somewhat busy and noisy road. The staff are all very welcoming and the rooms are of a high standard. The breakfast was excellent and the staff so attentive with nothing too much bother","You could easily walk past it as it has minimal frontage between two shops, if you have a street facing room it’s a little bit noisy",United Kingdom,Premier Double Room,1 night ·,Couple,September 2022,17 September 2022,,
8.0,Very good,location,,United Kingdom,Premier Double Room,2 nights ·,Couple,September 2022,15 September 2022,,
7.0,"Expectations were high when booking the property, only to be very disappointed on what we paid.",Breakfast was good. Front desk staff were great.,"Room was very small and for the price, did not warrant the value.",Canada,Club Double Room,4 nights ·,Family,September 2022,8 September 2022,1,
7.0,Good,"it faced Chinatown which had very good restaurants. the staff brought a new safe box when they couldn’t fix  ours , the same day ours we complained of it being broken.very good breakfast.",always different people at the front desk all nice but not too efficient  could not give us instructions to go anywhere (they did t live in the area) i.e they never gave us a wake up call to be on time for breakfast though we asked for one everyday. sometime twice a day for 8 days to different front desks.,United States,Premier Twin Room,6 nights ·,Couple,September 2022,5 September 2022,,
